region_id,month,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,dominant_monthly_component,dominant_monthly_component_label,month_name,regional_loading_mm,normalized_seasonal_profile,dominant_monthly_contribution_mm,reconstructed_total_mm,dominant_monthly_component_fraction
MYS_04_23,8,1,111.25,2.75,23,4,True,K4_C3,April–October mode,Aug,922.6130637634908,0.1309179607663566,120.78662088431673,223.2819621003197,0.5409600477715606
MYS_04_23,9,1,111.25,2.75,23,4,True,K4_C3,April–October mode,Sep,922.6130637634908,0.1376209669856309,126.97090198870714,222.45809942989834,0.5707632237895595
MYS_04_23,10,1,111.25,2.75,23,4,True,K4_C3,April–October mode,Oct,922.6130637634908,0.1386202479765914,127.89285168533782,285.9970349077751,0.44718243923955076
MYS_04_23,11,1,111.25,2.75,23,4,True,K4_C2,May–June southwest mode,Nov,858.3359123014095,0.1258092686029743,107.98661334230704,331.8345397030188,0.3254230660827278
MYS_04_23,12,1,111.25,2.75,23,4,True,K4_C1,January eastern mode,Dec,1355.705554873041,0.1648341306180569,223.46654651156814,450.3336841208474,0.49622436515675056
MYS_04_24,1,1,111.75,2.75,24,4,True,K4_C1,January eastern mode,Jan,1434.868057215162,0.3142285883169263,450.876564039771,500.4950409918647,0.9008612016339633
MYS_04_24,2,1,111.75,2.75,24,4,True,K4_C1,January eastern mode,Feb,1434.868057215162,0.2053666456716191,294.6740398916307,352.6550634336989,0.8355871514291501
MYS_04_24,3,1,111.75,2.75,24,4,True,K4_C1,January eastern mode,Mar,1434.868057215162,0.1312479940516269,188.32355423824504,344.4086533542097,0.5468026206779486
MYS_04_24,4,1,111.75,2.75,24,4,True,K4_C2,May–June southwest mode,Apr,904.5624547583786,0.1771518265910075,160.24489112609237,265.61028028543996,0.603308316808687
MYS_04_24,5,1,111.75,2.75,24,4,True,K4_C3,April–October mode,May,978.3964804324546,0.1287233906059157,125.94251231816001,252.10155493544642,0.4995705494573767
MYS_04_24,6,1,111.75,2.75,24,4,True,K4_C3,April–October mode,Jun,978.3964804324546,0.1188687959736476,116.30081161386035,213.02827615836,0.5459407253871086
MYS_04_24,7,1,111.75,2.75,24,4,True,K4_C3,April–October mode,Jul,978.3964804324546,0.1056946639096819,103.41128716972395,198.36535934357485,0.5213172678532669
MYS_04_24,8,1,111.75,2.75,24,4,True,K4_C3,April–October mode,Aug,978.3964804324546,0.1309179607663566,128.08967203919747,234.29087475036272,0.5467121678369984
MYS_04_24,9,1,111.75,2.75,24,4,True,K4_C3,April–October mode,Sep,978.3964804324546,0.1376209669856309,134.6478697324523,233.22804668336505,0.5773228033558626
MYS_04_24,10,1,111.75,2.75,24,4,True,K4_C3,April–October mode,Oct,978.3964804324546,0.1386202479765914,135.62556273697112,298.29439707351696,0.45467016500328417
MYS_04_24,11,1,111.75,2.75,24,4,True,K4_C2,May–June southwest mode,Nov,904.5624547583786,0.1258092686029743,113.80234083886266,338.6447448556132,0.3360522865558837
MYS_04_24,12,1,111.75,2.75,24,4,True,K4_C1,January eastern mode,Dec,1434.868057215162,0.1648341306180569,236.51522876268157,459.3214605579833,0.5149230965071022
MYS_04_25,1,1,112.25,2.75,25,4,True,K4_C1,January eastern mode,Jan,1466.188878832016,0.3142285883169263,460.71846160136124,509.06348705109247,0.9050314416974105
MYS_04_25,2,1,112.25,2.75,25,4,True,K4_C1,January eastern mode,Feb,1466.188878832016,0.2053666456716191,301.1062919667631,364.32359455581815,0.8264803500686544
MYS_04_25,3,1,112.25,2.75,25,4,True,K4_C1,January eastern mode,Mar,1466.188878832016,0.1312479940516269,192.43434924750593,361.09599220509995,0.5329174330414739
MYS_04_25,4,1,112.25,2.75,25,4,True,K4_C2,May–June southwest mode,Apr,986.1247002475852,0.1771518265910075,174.6937918953695,285.0223087717354,0.6129126967225423
MYS_04_25,5,1,112.25,2.75,25,4,True,K4_C3,April–October mode,May,1071.2901405772443,0.1287233906059157,137.90009921779097,272.63164452847593,0.5058110530649993
MYS_04_25,6,1,112.25,2.75,25,4,True,K4_C3,April–October mode,Jun,1071.2901405772443,0.1188687959736476,127.34296914885671,228.33824873155692,0.5576944285780431
MYS_04_25,7,1,112.25,2.75,25,4,True,K4_C3,April–October mode,Jul,1071.2901405772443,0.1056946639096819,113.2296513580677,213.21353317616206,0.5310622157577337
MYS_04_25,8,1,112.25,2.75,25,4,True,K4_C3,April–October mode,Aug,1071.2901405772443,0.1309179607663566,140.25112059347632,252.4623663964734,0.555532781362044
MYS_04_25,9,1,112.25,2.75,25,4,True,K4_C3,April–October mode,Sep,1071.2901405772443,0.1376209669856309,147.4319850684128,252.80262716590835,0.5831900827979003
MYS_04_25,10,1,112.25,2.75,25,4,True,K4_C3,April–October mode,Oct,1071.2901405772443,0.1386202479765914,148.50250494169507,320.74194509227056,0.4629968334792448
MYS_04_25,11,1,112.25,2.75,25,4,True,K4_C2,May–June southwest mode,Nov,986.1247002475852,0.1258092686029743,124.06362728947597,353.9142482559232,0.3505471393165353
MYS_04_25,12,1,112.25,2.75,25,4,True,K4_C1,January eastern mode,Dec,1466.188878832016,0.1648341306180569,241.67796916413891,467.80374482134806,0.5166225620028642
MYS_04_26,1,1,112.75,2.75,26,4,True,K4_C1,January eastern mode,Jan,1411.7872982372148,0.3142285883169263,443.62392972884743,490.3634539351848,0.9046839159173651
MYS_04_26,2,1,112.75,2.75,26,4,True,K4_C1,January eastern mode,Feb,1411.7872982372148,0.2053666456716191,289.93402184077456,358.37726680636734,0.8090190106768883
MYS_04_26,3,1,112.75,2.75,26,4,True,K4_C1,January eastern mode,Mar,1411.7872982372148,0.1312479940516269,185.2942509212004,368.25237843139666,0.5031719053940059
MYS_04_26,4,1,112.75,2.75,26,4,True,K4_C2,May–June southwest mode,Apr,1082.8534511145972,0.1771518265910075,191.82946679532714,302.40876875605073,0.6343383083248935
MYS_04_26,5,1,112.75,2.75,26,4,True,K4_C3,April–October mode,May,1148.2386600214577,0.1287233906059157,147.80517354275534,290.7454281650731,0.5083662861891597
MYS_04_26,6,1,112.75,2.75,26,4,True,K4_C3,April–October mode,Jun,1148.2386600214577,0.1188687959736476,136.48974700714518,239.24722399405172,0.570496680080763
MYS_04_26,7,1,112.75,2.75,26,4,True,K4_C3,April–October mode,Jul,1148.2386600214577,0.1056946639096819,121.36269925907146,225.91219220803097,0.5372118170023987
MYS_04_26,8,1,112.75,2.75,26,4,True,K4_C3,April–October mode,Aug,1148.2386600214577,0.1309179607663566,150.32506384310307,268.19241079218745,0.5605119973345722
MYS_04_26,9,1,112.75,2.75,26,4,True,K4_C3,April–October mode,Sep,1148.2386600214577,0.1376209669856309,158.02171472243808,271.4748707942301,0.5820859745144288
MYS_04_26,10,1,112.75,2.75,26,4,True,K4_C3,April–October mode,Oct,1148.2386600214577,0.1386202479765914,159.16912778848348,341.8927176461962,0.465552846180239
MYS_04_26,11,1,112.75,2.75,26,4,True,K4_C2,May–June southwest mode,Nov,1082.8534511145972,0.1258092686029743,136.23300068893408,366.14496874969484,0.3720739387847935
MYS_04_26,12,1,112.75,2.75,26,4,True,K4_C1,January eastern mode,Dec,1411.7872982372148,0.1648341306180569,232.71073192254673,460.7950284622379,0.5050200578316729
MYS_04_27,1,1,113.25,2.75,27,4,True,K4_C1,January eastern mode,Jan,1279.452901423662,0.3142285883169263,402.0406790323528,447.5757479488803,0.8982628770097519
MYS_04_27,2,1,113.25,2.75,27,4,True,K4_C1,January eastern mode,Feb,1279.452901423662,0.2053666456716191,262.75695066019824,335.36555260513074,0.783494156209824
MYS_04_27,3,1,113.25,2.75,27,4,True,K4_C1,January eastern mode,Mar,1279.452901423662,0.1312479940516269,167.92562679538958,363.24769296302213,0.4622895893036933
MYS_04_27,4,1,113.25,2.75,27,4,True,K4_C2,May–June southwest mode,Apr,1167.8921566587198,0.1771518265910075,206.89422881340332,313.08741483260593,0.6608193718805995
MYS_04_27,5,1,113.25,2.75,27,4,True,K4_C3,April–October mode,May,1201.2150778607245,0.1287233906059157,154.6244776691815,302.999401450783,0.5103128155660649
MYS_04_27,6,1,113.25,2.75,27,4,True,K4_C3,April–October mode,Jun,1201.2150778607245,0.1188687959736476,142.7869900106957,244.08116435042447,0.5849979878238293
MYS_04_27,7,1,113.25,2.75,27,4,True,K4_C3,April–October mode,Jul,1201.2150778607245,0.1056946639096819,126.96202393773164,234.30641098448257,0.5418632098211772
MYS_04_27,8,1,113.25,2.75,27,4,True,K4_C3,April–October mode,Aug,1201.2150778607245,0.1309179607663566,157.2606284353263,278.8135374880078,0.5640351248801552
MYS_04_27,9,1,113.25,2.75,27,4,True,K4_C3,April–October mode,Sep,1201.2150778607245,0.1376209669856309,165.31238057291282,285.97476281331365,0.5780663263661133
MYS_04_27,10,1,113.25,2.75,27,4,True,K4_C3,April–October mode,Oct,1201.2150778607245,0.1386202479765914,166.51273196627417,357.8034892730296,0.46537481315396867
MYS_04_27,11,1,113.25,2.75,27,4,True,K4_C2,May–June southwest mode,Nov,1167.8921566587198,0.1258092686029743,146.93165803638385,373.21088037442155,0.3936960730860139
MYS_04_27,12,1,113.25,2.75,27,4,True,K4_C1,January eastern mode,Dec,1279.452901423662,0.1648341306180569,210.8975066729198,440.56697823899145,0.47869567418762743
MYS_04_28,1,1,113.75,2.75,28,4,True,K4_C1,January eastern mode,Jan,1131.355164959626,0.3142285883169263,355.5041363703266,394.01134714655285,0.9022687771428485
MYS_04_28,2,1,113.75,2.75,28,4,True,K4_C1,January eastern mode,Feb,1131.355164959626,0.2053666456716191,232.3426152910197,307.74113629645086,0.7549936875101455
MYS_04_28,3,1,113.75,2.75,28,4,True,K4_C2,May–June southwest mode,Mar,1238.8729824056063,0.1381761742726676,171.1827291185765,352.1415730102606,0.48611905619444895
MYS_04_28,4,1,113.75,2.75,28,4,True,K4_C2,May–June southwest mode,Apr,1238.8729824056063,0.1771518265910075,219.46861174740226,319.49858931752453,0.6869157457508823
MYS_04_28,5,1,113.75,2.75,28,4,True,K4_C3,April–October mode,May,1226.8006722183504,0.1287233906059157,157.91794212556266,309.3064489766845,0.5105549614242492
MYS_04_28,6,1,113.75,2.75,28,4,True,K4_C3,April–October mode,Jun,1226.8006722183504,0.1188687959736476,145.82831880625682,243.6091785893475,0.5986158635347641
MYS_04_28,7,1,113.75,2.75,28,4,True,K4_C3,April–October mode,Jul,1226.8006722183504,0.1056946639096819,129.66628473429037,236.70108879796314,0.547806034153765
MYS_04_28,8,1,113.75,2.75,28,4,True,K4_C3,April–October mode,Aug,1226.8006722183504,0.1309179607663566,160.61024227362188,282.6113602492357,0.5683078066358666
MYS_04_28,9,1,113.75,2.75,28,4,True,K4_C3,April–October mode,Sep,1226.8006722183504,0.1376209669856309,168.8334948093114,293.3599586401092,0.5755164937708301
MYS_04_28,10,1,113.75,2.75,28,4,True,K4_C3,April–October mode,Oct,1226.8006722183504,0.1386202479765914,170.05941340075674,363.90590627239925,0.46731699175407154
MYS_04_28,11,1,113.75,2.75,28,4,True,K4_C2,May–June southwest mode,Nov,1238.8729824056063,0.1258092686029743,155.86170380843478,363.8399034956004,0.42837990641210544
MYS_04_28,12,1,113.75,2.75,28,4,True,K4_C1,January eastern mode,Dec,1131.355164959626,0.1648341306180569,186.48594503636832,398.7038536533219,0.46773048047466387
MYS_04_29,1,1,114.25,2.75,29,4,True,K4_C1,January eastern mode,Jan,971.6143979274414,0.3142285883169263,305.30902064914017,332.201040268535,0.919048960239087
MYS_04_29,2,1,114.25,2.75,29,4,True,K4_C1,January eastern mode,Feb,971.6143979274414,0.2053666456716191,199.53718978860837,276.6382204726693,0.7212929198563935
MYS_04_29,3,1,114.25,2.75,29,4,True,K4_C2,May–June southwest mode,Mar,1298.796248250032,0.1381761742726676,179.46269674288328,336.3303369510333,0.5335905716082087
MYS_04_29,4,1,114.25,2.75,29,4,True,K4_C2,May–June southwest mode,Apr,1298.796248250032,0.1771518265910075,230.0841277470408,322.5826397761933,0.713256385733195
MYS_04_29,5,1,114.25,2.75,29,4,True,K4_C3,April–October mode,May,1230.6596046461284,0.1287233906059157,158.41467699178537,310.9279496497613,0.5094899868931966
MYS_04_29,6,1,114.25,2.75,29,4,True,K4_C3,April–October mode,Jun,1230.6596046461284,0.1188687959736476,146.28702545769048,238.96851893186013,0.6121602381416733
MYS_04_29,7,1,114.25,2.75,29,4,True,K4_C3,April–October mode,Jul,1230.6596046461284,0.1056946639096819,130.07415330029454,234.3672383358725,0.5550014337493913
MYS_04_29,8,1,114.25,2.75,29,4,True,K4_C3,April–October mode,Aug,1230.6596046461284,0.1309179607663566,161.11544583780176,281.02875270247387,0.5733059136777199
MYS_04_29,9,1,114.25,2.75,29,4,True,K4_C3,April–October mode,Sep,1230.6596046461284,0.1376209669856309,169.3645648215544,295.1217864973532,0.5738802506980397
MYS_04_29,10,1,114.25,2.75,29,4,True,K4_C3,April–October mode,Oct,1230.6596046461284,0.1386202479765914,170.59433957082024,362.2716088607701,0.47090176375478504
MYS_04_29,11,1,114.25,2.75,29,4,True,K4_C2,May–June southwest mode,Nov,1298.796248250032,0.1258092686029743,163.4006060566236,341.54076396117665,0.47842197271420733
MYS_04_29,12,1,114.25,2.75,29,4,True,K4_C1,January eastern mode,Dec,971.6143979274414,0.1648341306180569,160.15521457835658,339.9183640725513,0.47115787643698315
MYS_04_30,1,1,114.75,2.75,30,4,True,K4_C1,January eastern mode,Jan,840.5567481736703,0.3142285883169263,264.1269603788785,285.8531657036876,0.923995225761011
MYS_04_30,2,1,114.75,2.75,30,4,True,K4_C1,January eastern mode,Feb,840.5567481736703,0.2053666456716191,172.6223198690705,249.41198183582446,0.6921171893926861
MYS_04_30,3,1,114.75,2.75,30,4,True,K4_C2,May–June southwest mode,Mar,1266.8488978263863,0.1381761742726676,175.0483340831956,313.77224250354647,0.5578834274393061
MYS_04_30,4,1,114.75,2.75,30,4,True,K4_C2,May–June southwest mode,Apr,1266.8488978263863,0.1771518265910075,224.42459626474897,311.62387626696784,0.7201777955951124
MYS_04_30,5,1,114.75,2.75,30,4,True,K4_C3,April–October mode,May,1257.4605439067593,0.1287233906059157,161.864584764837,307.74415362986343,0.5259712746956623
MYS_04_30,6,1,114.75,2.75,30,4,True,K4_C3,April–October mode,Jun,1257.4605439067593,0.1188687959736476,149.47282083856453,235.24307256392643,0.6353973326799914
MYS_04_30,7,1,114.75,2.75,30,4,True,K4_C3,April–October mode,Jul,1257.4605439067593,0.1056946639096819,132.90686956791072,231.29571380977973,0.5746188175247159
MYS_04_30,8,1,114.75,2.75,30,4,True,K4_C3,April–October mode,Aug,1257.4605439067593,0.1309179607663566,164.62417015242653,278.20089536315936,0.5917456517799073
MYS_04_30,9,1,114.75,2.75,30,4,True,K4_C3,April–October mode,Sep,1257.4605439067593,0.1376209669856309,173.0529359987256,293.969502049009,0.588676494644928
MYS_04_30,10,1,114.75,2.75,30,4,True,K4_C3,April–October mode,Oct,1257.4605439067593,0.1386202479765914,174.30949241713446,356.77030591794437,0.4885762338562585
MYS_04_30,11,1,114.75,2.75,30,4,True,K4_C2,May–June southwest mode,Nov,1266.8488978263863,0.1258092686029743,159.38133326602178,323.8194847115493,0.4921919180002244
MYS_04_30,12,1,114.75,2.75,30,4,True,K4_C1,January eastern mode,Dec,840.5567481736703,0.1648341306180569,138.55244082034793,303.4781813410624,0.4565482770724676
MYS_04_31,1,1,115.25,2.75,31,4,True,K4_C1,January eastern mode,Jan,745.8220854162778,0.3142285883169263,234.358621035943,257.6738387657996,0.9095165506846512
MYS_04_31,2,1,115.25,2.75,31,4,True,K4_C1,January eastern mode,Feb,745.8220854162778,0.2053666456716191,153.16697994975277,227.98533182334373,0.6718282212490558
MYS_04_31,3,1,115.25,2.75,31,4,True,K4_C2,May–June southwest mode,Mar,1145.1676029529635,0.1381761742726676,158.2348782770417,286.0188287319105,0.5532323832615841
MYS_04_31,4,1,115.25,2.75,31,4,True,K4_C2,May–June southwest mode,Apr,1145.1676029529635,0.1771518265910075,202.86853261596312,287.72185454876933,0.7050855866827335
MYS_04_31,5,1,115.25,2.75,31,4,True,K4_C3,April–October mode,May,1316.711516116176,0.1287233906059157,169.49157080433,301.3864084023193,0.5623729739599819
MYS_04_31,6,1,115.25,2.75,31,4,True,K4_C3,April–October mode,Jun,1316.711516116176,0.1188687959736476,156.51591256536594,233.96887291483657,0.6689604074912003
MYS_04_31,7,1,115.25,2.75,31,4,True,K4_C3,April–October mode,Jul,1316.711516116176,0.1056946639096819,139.16938116190693,228.83412226527176,0.6081670853290725
MYS_04_31,8,1,115.25,2.75,31,4,True,K4_C3,April–October mode,Aug,1316.711516116176,0.1309179607663566,172.38118660750743,275.74399405093595,0.6251493788679395
MYS_04_31,9,1,115.25,2.75,31,4,True,K4_C3,April–October mode,Sep,1316.711516116176,0.1376209669856309,181.20711208902426,291.4990328753281,0.6216388106046484
MYS_04_31,10,1,115.25,2.75,31,4,True,K4_C3,April–October mode,Oct,1316.711516116176,0.1386202479765914,182.52287687765792,349.25394641306974,0.5226079153928426
MYS_04_31,11,1,115.25,2.75,31,4,True,K4_C2,May–June southwest mode,Nov,1145.1676029529635,0.1258092686029743,144.07269855533363,312.5301661048449,0.4609881354845003
MYS_04_31,12,1,115.25,2.75,31,4,True,K4_C1,January eastern mode,Dec,745.8220854162778,0.1648341306180569,122.93693504533833,292.09353819935734,0.42088207703325636
MYS_05_03,1,1,101.25,3.25,3,5,True,K4_C1,January eastern mode,Jan,330.1582461677447,0.3142285883169263,103.74515961448266,171.2305386544009,0.6058800049906649
MYS_05_03,2,1,101.25,3.25,3,5,True,K4_C1,January eastern mode,Feb,330.1582461677447,0.2053666456716191,67.80349155629443,120.3904272808602,0.5631967016622916
MYS_05_03,3,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,Mar,1118.8518855821294,0.1381761742726676,154.59867312749907,226.44857865285033,0.6827098410032485
MYS_05_03,4,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,Apr,1118.8518855821294,0.1771518265910075,198.20665521566715,234.8545134462942,0.8439550609743443
MYS_05_03,5,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,May,1118.8518855821294,0.0994585414451646,111.27937663317077,198.01660682438248,0.5619699196838704
MYS_05_03,6,1,101.25,3.25,3,5,True,K4_C3,April–October mode,Jun,558.3062309583548,0.1188687959736476,66.36518945860486,135.24680315818446,0.49069691784865505
MYS_05_03,7,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,Jul,1118.8518855821294,0.0631921675098908,70.7026757724631,157.25145106077414,0.44961541083101425
MYS_05_03,8,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,Aug,1118.8518855821294,0.0747510003517798,83.63529769273924,184.04766365583544,0.4544219471817647
MYS_05_03,9,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,Sep,1118.8518855821294,0.0911244672109195,101.95478196160421,202.24588565266123,0.5041130089375574
MYS_05_03,10,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,Oct,1118.8518855821294,0.1288721738103939,144.18887466682713,270.8305969396175,0.5323950701883748
MYS_05_03,11,1,101.25,3.25,3,5,True,K4_C2,May–June southwest mode,Nov,1118.8518855821294,0.1258092686029743,140.7619374001464,333.05639574630237,0.4226369443671287
MYS_05_03,12,1,101.25,3.25,3,5,True,K4_C4,November northern mode,Dec,541.1126165901943,0.3529067798814952,190.96231107409562,314.80951822625855,0.6065963702433165
MYS_05_04,1,1,101.75,3.25,4,5,True,K4_C1,January eastern mode,Jan,370.3626706103786,0.3142285883169263,116.37853915118603,188.32936024858742,0.6179521822703103
MYS_05_04,2,1,101.75,3.25,4,5,True,K4_C1,January eastern mode,Feb,370.3626706103786,0.2053666456716191,76.0601393452362,126.47968570839369,0.6013624948483608
MYS_05_04,3,1,101.75,3.25,4,5,True,K4_C2,May–June southwest mode,Mar,1036.0790059764483,0.1381761742726676,143.16143329005394,221.69019877525042,0.6457724973001221
